user_id	venue_id	type	utc
5830	4cc413a7bde8f04dd337a94b	Italian Restaurant	Tue Apr 03 18:20:27 +0000 2012
193602	4cc413a7bde8f04dd337a94b	Italian Restaurant	Sat Jul 07 19:14:13 +0000 2012
34640	4f26ba99e4b0831878d4e94d	Home (private)	Tue Apr 03 18:22:55 +0000 2012
171976	4c6fd9eed274b60ca4aed70d	City	Tue Apr 03 18:39:13 +0000 2012
245700	4c6fd9eed274b60ca4aed70d	City	Wed Jun 06 10:17:26 +0000 2012
153246	4c6fd9eed274b60ca4aed70d	City	Wed Jul 04 18:05:37 +0000 2012
244643	4c6fd9eed274b60ca4aed70d	City	Sun Jul 15 16:50:42 +0000 2012
4190	4c6fd9eed274b60ca4aed70d	City	Sat Mar 16 18:20:38 +0000 2013
155795	4f43e3dfe4b0fbc3c8b1e8f7	Home (private)	Tue Apr 03 18:40:50 +0000 2012
41576	4d6d637dedc26dcb78f4c8a4	Ice Cream Shop	Tue Apr 03 19:22:59 +0000 2012
193617	4d6d637dedc26dcb78f4c8a4	Ice Cream Shop	Fri Apr 27 16:36:34 +0000 2012
41082	4d6d637dedc26dcb78f4c8a4	Ice Cream Shop	Fri Apr 27 20:05:09 +0000 2012
60362	4d6d637dedc26dcb78f4c8a4	Ice Cream Shop	Tue Jul 17 19:48:13 +0000 2012
35427	4f01df22a69d45461f7160d0	Fast Food Restaurant	Tue Apr 03 19:36:50 +0000 2012
26439	4f01df22a69d45461f7160d0	Fast Food Restaurant	Tue Apr 10 11:14:51 +0000 2012
155869	4f01df22a69d45461f7160d0	Fast Food Restaurant	Fri Apr 20 11:32:59 +0000 2012
251861	4f01df22a69d45461f7160d0	Fast Food Restaurant	Fri Apr 20 19:24:37 +0000 2012
76420	4f01df22a69d45461f7160d0	Fast Food Restaurant	Fri May 04 18:36:27 +0000 2012
99976	4f01df22a69d45461f7160d0	Fast Food Restaurant	Fri May 11 16:22:28 +0000 2012
135569	4f01df22a69d45461f7160d0	Fast Food Restaurant	Thu May 17 19:21:37 +0000 2012
3962	4f01df22a69d45461f7160d0	Fast Food Restaurant	Mon May 21 11:35:32 +0000 2012
227422	4f01df22a69d45461f7160d0	Fast Food Restaurant	Fri May 25 14:54:48 +0000 2012
231150	4f01df22a69d45461f7160d0	Fast Food Restaurant	Mon May 28 10:54:59 +0000 2012
135936	4f01df22a69d45461f7160d0	Fast Food Restaurant	Sat Jun 09 18:13:16 +0000 2012
15265	4f01df22a69d45461f7160d0	Fast Food Restaurant	Thu Oct 11 18:43:39 +0000 2012
36	4f01df22a69d45461f7160d0	Fast Food Restaurant	Sat Oct 13 10:08:17 +0000 2012
107851	4f01df22a69d45461f7160d0	Fast Food Restaurant	Tue Oct 16 11:08:00 +0000 2012
69608	4f01df22a69d45461f7160d0	Fast Food Restaurant	Sat Nov 24 16:49:17 +0000 2012
30304	4f01df22a69d45461f7160d0	Fast Food Restaurant	Sat Dec 01 17:18:17 +0000 2012
201537	4f01df22a69d45461f7160d0	Fast Food Restaurant	Tue Dec 11 13:36:25 +0000 2012
108556	4f01df22a69d45461f7160d0	Fast Food Restaurant	Thu Dec 27 11:52:42 +0000 2012
47694	4f01df22a69d45461f7160d0	Fast Food Restaurant	Sat Feb 02 14:03:17 +0000 2013
222000	4f01df22a69d45461f7160d0	Fast Food Restaurant	Sun Mar 17 12:11:55 +0000 2013
37544	4f01df22a69d45461f7160d0	Fast Food Restaurant	Mon Mar 25 11:48:53 +0000 2013
194834	4f01df22a69d45461f7160d0	Fast Food Restaurant	Mon Mar 25 19:03:24 +0000 2013
266849	4f01df22a69d45461f7160d0	Fast Food Restaurant	Mon May 06 18:35:30 +0000 2013
33889	4da0a7f7d686b60cceae9328	Football Stadium	Tue Apr 03 19:38:51 +0000 2012
227396	4bb334de42959c74549e212c	Library	Tue Apr 03 19:42:44 +0000 2012
26439	4bb334de42959c74549e212c	Library	Tue Apr 10 10:37:06 +0000 2012
118770	4bb334de42959c74549e212c	Library	Tue Apr 10 16:16:25 +0000 2012
204364	4bb334de42959c74549e212c	Library	Thu Apr 12 09:12:48 +0000 2012
81712	4bb334de42959c74549e212c	Library	Tue Apr 17 13:13:22 +0000 2012
